ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160402","Russian Language & Literature",2012,"2012",5,"Bachelors Degree",1,"russian-language-literature","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2012,"2012",5,"Bachelors Degree",159,"spanish-language-literature","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1604","Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics","160400","General Slavic Languages, Literatures, & Linguistics",2012,"2012",5,"Bachelors Degree",9,"general-slavic-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5111","Medical Preparatory Programs","511101","Pre-Dentistry Studies",2012,"2012",5,"Bachelors Degree",0,"pre-dentistry-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160999","Other Romance Languages, Literatures, & Linguistics",2012,"2012",5,"Bachelors Degree",15,"other-romance-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510908","Respiratory Care Therapist",2012,"2012",5,"Bachelors Degree",3,"respiratory-care-therapist","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1603","East Asian Languages, Literatures, & Linguistics","160399","Other East Asian Languages, Literatures, & Linguistics",2012,"2012",5,"Bachelors Degree",13,"other-east-asian-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161199","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics",2012,"2012",5,"Bachelors Degree",11,"other-middlenear-eastern-semetic-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160104","Comparative Literature",2012,"2012",5,"Bachelors Degree",4,"comparative-literature","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5111","Medical Preparatory Programs","511102","Pre-Medical Studies",2012,"2012",5,"Bachelors Degree",0,"pre-medical-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161200","General Classical Language, Literature, & Linguistics",2012,"2012",5,"Bachelors Degree",32,"general-classical-language-literature-linguistics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510907","Radiation Therapist",2012,"2012",5,"Bachelors Degree",1,"radiation-therapist","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1601","Linguistic, Comparative, & Related Language Studies","160102","Linguistics",2012,"2012",5,"Bachelors Degree",22,"linguistics","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161202","Ancient/Classical Greek Language & Literature",2012,"2012",5,"Bachelors Degree",0,"ancientclassical-greek-language-literature","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5111","Medical Preparatory Programs","511103","Pre-Pharmacy Studies",2012,"2012",5,"Bachelors Degree",0,"pre-pharmacy-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161203","Latin Language & Literature",2012,"2012",5,"Bachelors Degree",2,"latin-language-literature","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1515","Engineering-Related Fields","151501","Engineering & Industrial Management",2012,"2012",5,"Bachelors Degree",16,"engineering-industrial-management","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510906","Perfusion Technology",2012,"2012",5,"Bachelors Degree",2,"perfusion-technology","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5111","Medical Preparatory Programs","511104","Pre-Veterinary Studies",2012,"2012",5,"Bachelors Degree",0,"pre-veterinary-studies","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1616","American Sign Language","161603","Sign Language Interpretation & Translation",2012,"2012",5,"Bachelors Degree",16,"sign-language-interpretation-translation","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190701","General Human Development & Family Studies",2012,"2012",5,"Bachelors Degree",3,"general-human-development-family-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510905","Nuclear Medical Technologist",2012,"2012",5,"Bachelors Degree",1,"nuclear-medical-technologist","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5115","Mental & Social Health Services & Allied Professions","511504","Community Health Services",2012,"2012",5,"Bachelors Degree",26,"community-health-services","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190708","Child Care & Support Services Management",2012,"2012",5,"Bachelors Degree",13,"child-care-support-services-management","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1503","Electrical Engineering Technologies","150303","Electrical, Electronic, & Communications Engineering Technology",2012,"2012",5,"Bachelors Degree",3,"electrical-electronic-communications-engineering-technology","Chicago, IL","16000US1714000","chicago-il"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220001","Pre-Law Studies",2012,"2012",5,"Bachelors Degree",0,"pre-law-studies","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2012,"2012",5,"Bachelors Degree",0,"other-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510901","Cardiovascular Technologist",2012,"2012",5,"Bachelors Degree",11,"cardiovascular-technologist","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5120","Pharmaceutical Sciences & Administration","512001","Pharmacy",2012,"2012",5,"Bachelors Degree",0,"pharmacy","Chicago, IL","16000US1714000","chicago-il"
"22","Legal","2203","Legal Support Services","220302","Paralegal",2012,"2012",5,"Bachelors Degree",23,"paralegal","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2012,"2012",5,"Bachelors Degree",15,"industrial-engineering-143501","Chicago, IL","16000US1714000","chicago-il"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2012,"2012",5,"Bachelors Degree",617,"general-english-language-literature-230101","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2012,"2012",5,"Bachelors Degree",139,"mechanical-engineering-141901","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510799","Other Health & Medical Administrative Services",2012,"2012",5,"Bachelors Degree",46,"other-health-medical-administrative-services","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2012,"2012",5,"Bachelors Degree",6,"materials-engineering-141801","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512201","General Public Health",2012,"2012",5,"Bachelors Degree",0,"general-public-health","Chicago, IL","16000US1714000","chicago-il"
"23","English","2313","Rhetoric & Composition","231302","Creative Writing",2012,"2012",5,"Bachelors Degree",124,"creative-writing-231302","Chicago, IL","16000US1714000","chicago-il"
"23","English","2313","Rhetoric & Composition","231304","Rhetoric & Composition",2012,"2012",5,"Bachelors Degree",2,"rhetoric-composition-231304","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1414","Environmental Engineering","141401","Environmental Health Engineering",2012,"2012",5,"Bachelors Degree",0,"environmental-health-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510707","Health Information & Medical Records Technology",2012,"2012",5,"Bachelors Degree",4,"health-information-medical-records-technology","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1412","Engineering Physics","141201","Engineering Physics & Applied Physics",2012,"2012",5,"Bachelors Degree",0,"engineering-physics-applied-physics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512207","Public Health Education & Promotion",2012,"2012",5,"Bachelors Degree",23,"public-health-education-promotion","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240101","Liberal Arts & Sciences",2012,"2012",5,"Bachelors Degree",363,"liberal-arts-sciences-240101","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240102","General Studies",2012,"2012",5,"Bachelors Degree",493,"general-studies","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2012,"2012",5,"Bachelors Degree",109,"electrical-electronics-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510706","Health Information & Medical Records Administration",2012,"2012",5,"Bachelors Degree",20,"health-information-medical-records-administration","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2012,"2012",5,"Bachelors Degree",44,"general-computer-engineering","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512308","Physical Therapy",2012,"2012",5,"Bachelors Degree",10,"physical-therapy","Chicago, IL","16000US1714000","chicago-il"
"24","Liberal Arts & Humanities","2401","Liberal Arts & Sciences","240103","Humanistic Studies",2012,"2012",5,"Bachelors Degree",8,"humanistic-studies","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2601","General Biology","260101","General Biological Sciences",2012,"2012",5,"Bachelors Degree",1156,"general-biological-sciences","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2012,"2012",5,"Bachelors Degree",94,"general-civil-engineering","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260202","Biochemistry",2012,"2012",5,"Bachelors Degree",57,"biochemistry","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2012,"2012",5,"Bachelors Degree",62,"chemical-engineering-140701","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510701","Health Care Administration & Management",2012,"2012",5,"Bachelors Degree",20,"health-care-administration-management","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2012,"2012",5,"Bachelors Degree",66,"bioengineering-biomedical-engineering","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260203","Biophysics",2012,"2012",5,"Bachelors Degree",11,"biophysics","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2012,"2012",5,"Bachelors Degree",22,"dietetics","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2602","Biochemistry, Biophysics, & Molecular Biology","260204","Molecular Biology",2012,"2012",5,"Bachelors Degree",0,"molecular-biology","Chicago, IL","16000US1714000","chicago-il"
